Name,Blank_R,Blank_G,Blank_B,Blank_I,BR_R,BR_G,BR_B,BR_I,BO_R,BO_G,BO_B,BO_I,GR_R,GR_G,GR_B,GR_I,GO_R,GO_G,GO_B,GO_I
8,185.667,189.727,201.375,192.324,126.383,201.46,204.929,177.526,132.915,211.951,23.847,122.923,215.009,154.272,69.853,146.409,202.819,178.229,22.107,134.42
8,184.291,187.021,198.658,189.781,124.895,204.636,208.68,179.395,133.205,212.254,23.06,122.839,211.543,148.939,61.768,140.756,206.05,181.321,23.298,136.925
8,188.558,191.184,202.15,193.739,96.725,191.429,201.255,163.243,137.518,214.883,21.768,124.672,214.2,152.192,68.712,145.029,203.529,179.535,22.285,135.196
8,182.971,186.878,199.435,189.907,96.173,182.272,188.887,155.652,133.754,214.827,26.327,125.012,217.354,157.385,73.866,149.515,205.916,181.297,23.287,136.854
8,178.87,182.496,194.588,185.587,112.747,193.168,198.852,168.112,135.438,211.188,26.731,124.453,214.486,152.665,71.781,146.354,212.56,188.37,25.999,142.279
8,187.344,192.482,204.681,195.006,119.944,198.075,205.045,174.321,136.189,215.428,26.31,125.957,215.27,152.887,71.046,146.409,210.937,186.757,25.12,140.97
8,189.332,194.311,204.365,195.943,94.916,192.451,204.355,164.033,135.53,211.693,25.077,124.131,220.241,158.201,71.662,150.031,216.002,191.764,27.299,144.926
8,178.773,185.903,200.513,188.519,93.155,194.055,207.168,164.935,128.844,201.857,24.889,118.49,213.74,150.668,67.32,143.849,208.422,183.509,24.479,138.816
8,174.028,180.07,197.117,183.716,113.635,195.873,203.496,170.949,128.38,200.348,24.342,117.718,226.336,164.464,75.915,155.603,210.782,186.169,25.289,140.726
8,183.498,187.704,199.877,190.567,112.82,198.371,206.586,172.546,137.532,213.721,26.577,125.937,214.271,153.182,72.418,146.634,208.409,183.455,24.358,138.744
8,175.122,180.804,194.797,183.847,90.566,194.512,208.346,164.598,126.303,197.677,27.023,116.885,205.107,144.284,67.372,139.042,201.175,176.59,21.392,133.103
8,188.314,192.117,203.081,194.31,115.05,196.843,204.077,171.968,131.779,208.352,23.306,121.179,213.774,151.322,70.865,145.27,216.081,191.241,27.454,144.825
8,183.85,189.537,198.924,190.672,92.922,191.809,203.215,162.67,132.868,213.334,22.502,122.91,211.603,149.405,69.902,143.73,209.976,185.283,24.834,140.027
8,179.047,183.281,195.507,186.244,107.489,191.854,199.316,166.181,136.72,215.465,23.241,125.077,213.59,151.407,71.888,145.643,211.148,187.407,25.255,141.305
8,183.931,186.487,195.64,188.474,113.169,199.716,210.734,174.524,132.568,211.374,22.285,122.066,207.868,146.765,67.689,140.784,200.512,175.498,21.245,132.505
8,185.405,189.097,199.61,191.231,124.695,198.182,202.354,175.146,131.718,203.562,24.963,120.115,222.767,159.99,74.999,152.656,211.808,186.524,25.952,141.386
8,187.221,191.076,205.365,194.681,121.234,199.863,207.408,176.061,130.01,205.136,22.94,119.367,216.924,155.025,71.747,148.011,211.495,186.993,25.421,141.268
8,181.883,187.252,196.984,188.571,123.369,199.935,205.714,176.345,129.42,202.298,26.24,119.25,221.527,158.992,72.474,151.065,212.085,189.105,25.433,142.206
8,180.94,185.253,196.886,187.76,126.86,205.825,212.057,181.465,129.524,205.695,26.702,120.683,210.901,151.124,68.64,143.51,215.041,190.979,26.784,144.21
8,184.83,188.516,199.904,191.024,104.176,192.297,200.002,165.505,130.508,207.844,24.695,121.014,210.771,148.176,65.547,141.462,203.449,178.629,22.329,134.862
8,185.273,189.613,201.472,192.272,94.915,194.332,204.606,164.472,130.024,208.92,23.209,120.725,215.21,152.668,70.665,146.045,200.786,176.925,21.406,133.057
8,183.788,187.492,198.705,189.894,87.844,183.226,195.187,155.544,128.231,204.784,19.148,117.438,216.678,156.876,73.561,149.018,210.864,187.113,24.958,140.952
8,181.565,185.113,197.18,188.144,94.487,187.506,198.881,160.353,129.035,207.914,17.502,118.173,220.158,158.013,74.306,150.89,213.93,189.653,26.302,143.239
8,181.838,186.128,198.157,188.954,161.007,113.569,195.09,200.836,128.9,202.464,23.141,118.144,223.968,161.861,74.966,153.63,209.606,185.931,24.598,140.082
9,175.048,179.061,197.581,180.925,93.81,193.927,203.662,163.83,130.717,203.919,23.533,119.375,214.115,153.541,66.977,144.873,193.102,170.07,18.596,127.275
9,185.397,189.729,200.255,192.128,92.768,193.589,205.92,164.18,127.797,198.348,24.548,116.909,217.762,156.837,72.274,148.94,210.138,185.847,24.808,140.248
9,181.944,186.614,204.187,189.243,124.927,205.393,212.507,180.859,135.126,209.474,25.139,123.151,219.78,157.103,71.79,149.603,216.449,192.073,27.328,145.221
9,180.827,183.931,202.897,185.895,127.441,205.103,209.276,180.543,131.862,208.238,21.359,120.544,217.153,155.053,71.826,147.943,212.878,188.735,26.06,142.51
9,186.887,191.581,194.208,192.263,128.761,206.79,211.544,182.272,131.637,212.127,21.479,121.785,217.932,155.376,69.493,147.628,209.282,184.738,24.711,139.544
9,178.906,182.437,198.551,184.674,95.468,192.461,202.974,163.644,137.458,217.836,23.588,126.202,216.107,153.952,71.319,147.086,211.096,186.465,25.207,140.848
9,184.198,187.959,197.113,189.975,126.671,194.876,199.41,173.81,134.785,209.519,24.313,122.827,214.652,153.529,69.761,146.023,210.474,185.81,25.045,140.424
9,187.646,190.31,192.545,192.66,99.295,192.916,201.059,164.365,133.437,214.067,23.665,123.789,218.441,156.599,73.475,149.428,211.205,187.277,25.267,141.277
9,176.229,180.665,198.528,181.668,109.863,193.956,201.557,168.461,138.542,216.198,19.947,124.798,209.367,147.199,66.519,140.907,205.216,181.369,22.983,136.612
