Name,Blank_R,Blank_G,Blank_B,Blank_I,BR_R,BR_G,BR_B,BR_I,BO_R,BO_G,BO_B,BO_I,GR_R,GR_G,GR_B,GR_I,GO_R,GO_G,GO_B,GO_I
12,195.749,190.357,184.338,190.097,76.548,174.893,198.821,150.11,135.13,198.072,7.391,113.584,218.427,141.807,53.72,138.007,222.267,178.947,32.057,144.381
12,196.899,190.47,184.058,190.436,75.177,175.366,199.402,149.995,135.124,198.005,7.633,113.63,218.406,142.491,54.411,138.513,221.326,177.521,31.548,143.41
12,192.871,185.401,177.754,185.477,76.066,174.363,198.564,149.775,134.499,198.166,8.385,113.689,217.168,141.332,53.837,137.486,222.969,179.125,32.191,144.694
12,196.716,189.897,182.929,189.841,76.853,174.711,199.042,150.23,134.692,198.565,8.192,113.83,219.322,142.564,53.588,138.544,222.314,178.603,32.061,144.264
12,199.536,194.908,190.472,194.87,74.485,174.553,198.725,149.32,133.35,197.472,8.26,113.025,215.174,139.774,53.22,136.131,224.414,181.038,32.65,145.973
12,188.7,185.959,184.747,186.513,75.502,175.316,199.827,150.255,135.405,199.732,8.185,114.456,214.821,139.116,52.317,135.424,220.433,176.765,31.187,142.737
12,193.51,189.309,186.259,189.596,76.039,175.283,199.226,150.252,136.012,199.371,7.979,114.497,218.364,142.499,53.891,138.303,221.886,178.646,31.812,144.072
12,193.831,190.126,186.525,190.062,77.456,173.906,197.496,149.682,134.971,199.795,8.459,114.4,218.444,141.657,53.333,137.856,223.07,179.919,32.149,144.995
12,199.158,195.224,191.052,194.994,74.144,172.413,196.518,147.728,135.213,199.288,7.976,114.18,218.842,142.63,53.784,138.485,221.809,177.43,31.594,143.529
12,195.349,190.945,186.673,190.879,73.118,172.215,197.441,147.55,133.967,198.594,8.642,113.731,218.779,143.089,54.774,138.999,221.689,177.526,31.744,143.573
12,195.431,190.607,186.428,190.729,74.894,173.232,197.512,148.583,132.406,195.923,7.865,112.068,218.359,142.483,54.428,138.476,221.941,178.312,31.944,144.01
12,194.739,189.189,184.1,189.276,72.142,173.786,199.267,148.355,134.001,197.213,8.202,113.157,218.038,141.984,53.973,138.053,223.048,179.448,32.146,144.82
12,203.233,197.198,190.669,197.087,71.751,172.01,197.445,147.024,135.046,198.965,8.164,114.071,218.372,142.622,54.633,138.615,223.798,180.197,32.401,145.392
12,198.097,193.135,188.857,193.296,75.395,173.867,197.903,149.06,133.84,197.392,7.343,112.879,217.666,141.278,52.737,137.231,222.212,178.59,32.093,144.239
12,193.882,188.399,182.446,188.268,75.43,176.236,200.893,150.903,134.278,198.295,7.917,113.505,218.148,141.99,54.597,138.295,222.69,179.123,32.144,144.595
12,194.451,190.4,186.661,190.343,77.083,174.497,198.331,150.035,132.83,197.278,7.792,112.628,218.412,142.437,54.22,138.459,222.44,179.018,31.975,144.424
12,195.545,192.027,189.34,192.213,71.497,172.678,198.682,147.58,133.755,197.817,8.363,113.307,214.463,139.183,52.797,135.484,223.051,179.688,32.126,144.895
12,201.736,197.693,194.299,197.762,76.322,181.583,207.95,155.271,137.325,200.391,7.626,115.175,218.735,140.986,52.084,137.371,223.442,179.193,32.403,144.928
12,192.519,188.766,185.742,188.929,77.839,182.523,208.647,156.295,133.57,197.567,8.116,113.082,217.733,141.194,53.273,137.405,221.358,178.044,31.73,143.677
12,195.282,191.841,188.473,191.745,74.633,178.349,204.502,152.461,136.462,201.405,8.248,115.376,217.838,142.011,53.842,137.958,222.851,179.803,32.37,144.963
12,193.852,189.361,184.754,189.285,72.611,172.328,198.271,147.733,134.621,197.79,8.352,113.608,218.324,142.438,54.115,138.35,222.648,179.09,32.117,144.566
12,196.162,191.844,188.33,192.002,72.978,177.238,204.128,151.404,133.431,197.782,7.919,113.041,217.6,141.622,53.403,137.626,223.507,180.139,32.381,145.285
12,200.637,195.747,191.675,195.959,70.073,169.29,195.92,145.075,133.791,197.25,8.047,113.044,218.345,141.916,53.722,138.045,224.429,181.499,32.89,146.227
12,196.267,191.419,186.522,191.346,80.584,184.566,209.929,158.353,134.03,196.428,7.369,112.646,218.301,142.155,53.838,138.158,221.712,177.837,31.678,143.674
12,194.089,188.559,182.973,188.483,81.34,186.143,212.275,159.916,132.971,197.113,7.788,112.612,217.839,141.087,53.135,137.307,220.74,177.182,31.208,142.995
12,191.865,188.063,184.565,188.006,81.488,185.929,211.391,159.584,134.105,198.333,8.1,113.515,216.212,140.552,53.537,136.879,222.184,178.193,31.628,143.937
